,DATE,STATION,NAME,pm10,o3,no2,rain,temp
2482,2020/10/17,TH000048400,"NAKHON SAWAN, TH",13,2,8.012112403,8.6,25.8
2483,2020/10/18,TH000048400,"NAKHON SAWAN, TH",17,5,8.012112403,18.8,23.6
2484,2020/10/19,TH000048400,"NAKHON SAWAN, TH",28,9,8.012112403,8.9,24.4
2485,2020/10/20,TH000048400,"NAKHON SAWAN, TH",20,10,8.012112403,0.8,25.4
2486,2020/10/21,TH000048400,"NAKHON SAWAN, TH",40,11,8.012112403,1.8,25.9
2487,2020/10/22,TH000048400,"NAKHON SAWAN, TH",45,15,8.012112403,0.5,26.9
2488,2020/10/23,TH000048400,"NAKHON SAWAN, TH",52,16,8.012112403,0.5,27.1
2489,2020/10/24,TH000048400,"NAKHON SAWAN, TH",55,19,8.012112403,0,26.8
2490,2020/10/25,TH000048400,"NAKHON SAWAN, TH",58,11,8.012112403,7.234567901,27.3
2491,2020/10/26,TH000048400,"NAKHON SAWAN, TH",35,8,8.012112403,0,26.4
2492,2020/10/27,TH000048400,"NAKHON SAWAN, TH",30,13,8.012112403,0,26.2
2493,2020/10/28,TH000048400,"NAKHON SAWAN, TH",23,4,8.012112403,7.234567901,28.4
2494,2020/10/29,TH000048400,"NAKHON SAWAN, TH",29,6,8.012112403,14,25.1
2495,2020/10/30,TH000048400,"NAKHON SAWAN, TH",35,7,8.012112403,3.8,26.2
2496,2020/10/31,TH000048400,"NAKHON SAWAN, TH",29,10,8.012112403,0,28.6
2497,2020/11/1,TH000048400,"NAKHON SAWAN, TH",46,11,8.012112403,1.8,28.8
2498,2020/11/2,TH000048400,"NAKHON SAWAN, TH",43,12,8.012112403,0,29.5
2499,2020/11/3,TH000048400,"NAKHON SAWAN, TH",41,13,8.012112403,7.234567901,29.1
2500,2020/11/4,TH000048400,"NAKHON SAWAN, TH",38,14,8.012112403,7.234567901,27.9
2501,2020/11/5,TH000048400,"NAKHON SAWAN, TH",46,16,8.012112403,7.234567901,28.3
2502,2020/11/6,TH000048400,"NAKHON SAWAN, TH",42,10,8.012112403,7.234567901,28.5
2503,2020/11/7,TH000048400,"NAKHON SAWAN, TH",38,12,8.012112403,7.234567901,27.7
2504,2020/11/8,TH000048400,"NAKHON SAWAN, TH",46,12,8.012112403,7.234567901,27.6
2505,2020/11/9,TH000048400,"NAKHON SAWAN, TH",48,16,8.012112403,7.234567901,26.9
2506,2020/11/10,TH000048400,"NAKHON SAWAN, TH",45,12,8.012112403,7.234567901,26.5
2507,2020/11/11,TH000048400,"NAKHON SAWAN, TH",43,12,8.012112403,0,25.6
2508,2020/11/12,TH000048400,"NAKHON SAWAN, TH",47,17,8.012112403,0,25.6
2509,2020/11/13,TH000048400,"NAKHON SAWAN, TH",57,19,8.012112403,0,26.7
2510,2020/11/14,TH000048400,"NAKHON SAWAN, TH",53,16,8.012112403,7.234567901,26.7
2511,2020/11/15,TH000048400,"NAKHON SAWAN, TH",42,14,8.012112403,7.234567901,28.1
2512,2020/11/16,TH000048400,"NAKHON SAWAN, TH",43,15,8.012112403,7.234567901,29
2513,2020/11/17,TH000048400,"NAKHON SAWAN, TH",49,13,8.012112403,7.234567901,28.6
2514,2020/11/18,TH000048400,"NAKHON SAWAN, TH",55,18,8.012112403,7.234567901,28.9
2515,2020/11/19,TH000048400,"NAKHON SAWAN, TH",56,18,8.012112403,7.234567901,29.2
2516,2020/11/20,TH000048400,"NAKHON SAWAN, TH",56,17,8.012112403,7.234567901,29.6
2517,2020/11/21,TH000048400,"NAKHON SAWAN, TH",61,14,8.012112403,7.234567901,29.9
2518,2020/11/22,TH000048400,"NAKHON SAWAN, TH",49,8,8.012112403,10.9,29
2519,2020/11/23,TH000048400,"NAKHON SAWAN, TH",37,8,8.012112403,0,29
2520,2020/11/24,TH000048400,"NAKHON SAWAN, TH",42,9,8.012112403,0,28.6
2521,2020/11/25,TH000048400,"NAKHON SAWAN, TH",44,10,8.012112403,7.234567901,28.4
2522,2020/11/26,TH000048400,"NAKHON SAWAN, TH",80,11,8.012112403,7.234567901,28.4
2523,2020/11/27,TH000048400,"NAKHON SAWAN, TH",43,16,8.012112403,0,26.9
2524,2020/11/28,TH000048400,"NAKHON SAWAN, TH",48,19,8.012112403,7.234567901,27.2
2525,2020/11/29,TH000048400,"NAKHON SAWAN, TH",39,18,8.012112403,7.234567901,27.3
2526,2020/11/30,TH000048400,"NAKHON SAWAN, TH",40,18,8.012112403,7.234567901,27
2527,2020/12/1,TH000048400,"NAKHON SAWAN, TH",51,14,8.012112403,7.234567901,27.4
2528,2020/12/2,TH000048400,"NAKHON SAWAN, TH",43,16,8.012112403,7.234567901,27.2
2529,2020/12/3,TH000048400,"NAKHON SAWAN, TH",47,15,8.012112403,7.234567901,26.7
2530,2020/12/4,TH000048400,"NAKHON SAWAN, TH",43,17,8.012112403,7.234567901,24.8
2531,2020/12/5,TH000048400,"NAKHON SAWAN, TH",52,19,8.012112403,7.234567901,22.8
2532,2020/12/6,TH000048400,"NAKHON SAWAN, TH",59,19,8.012112403,7.234567901,23.1
2533,2020/12/7,TH000048400,"NAKHON SAWAN, TH",53,17,8.012112403,7.234567901,24.6
2534,2020/12/8,TH000048400,"NAKHON SAWAN, TH",52,19,8.012112403,7.234567901,25.7
2535,2020/12/9,TH000048400,"NAKHON SAWAN, TH",58,19,8.012112403,7.234567901,24.2
2536,2020/12/10,TH000048400,"NAKHON SAWAN, TH",60,20,8.012112403,7.234567901,24
2537,2020/12/11,TH000048400,"NAKHON SAWAN, TH",53,19,8.012112403,7.234567901,25.8
2538,2020/12/12,TH000048400,"NAKHON SAWAN, TH",62,22,8.012112403,7.234567901,27.8
2539,2020/12/13,TH000048400,"NAKHON SAWAN, TH",67,18,8.012112403,7.234567901,28.8
2540,2020/12/14,TH000048400,"NAKHON SAWAN, TH",62,12,8.012112403,7.234567901,28.6
2541,2020/12/15,TH000048400,"NAKHON SAWAN, TH",48,14,8.012112403,7.234567901,28.7
2542,2020/12/16,TH000048400,"NAKHON SAWAN, TH",40,15,8.012112403,7.234567901,28.4
2543,2020/12/17,TH000048400,"NAKHON SAWAN, TH",44,16,8.012112403,7.234567901,26.8
2544,2020/12/18,TH000048400,"NAKHON SAWAN, TH",40,15,8.012112403,7.234567901,26.3
2545,2020/12/19,TH000048400,"NAKHON SAWAN, TH",33,16,8.012112403,7.234567901,25.6
2546,2020/12/20,TH000048400,"NAKHON SAWAN, TH",37,13,8.012112403,7.234567901,24.7
2547,2020/12/21,TH000048400,"NAKHON SAWAN, TH",39,14,8.012112403,7.234567901,23.3
2548,2020/12/22,TH000048400,"NAKHON SAWAN, TH",50,15,8.012112403,7.234567901,21.2
2549,2020/12/23,TH000048400,"NAKHON SAWAN, TH",50,17,8.012112403,7.234567901,23
2550,2020/12/24,TH000048400,"NAKHON SAWAN, TH",93,17,8.012112403,7.234567901,25.1
2551,2020/12/25,TH000048400,"NAKHON SAWAN, TH",57,14,8.012112403,7.234567901,26.7
2552,2020/12/26,TH000048400,"NAKHON SAWAN, TH",57,20,8.012112403,7.234567901,26.4
2553,2020/12/27,TH000048400,"NAKHON SAWAN, TH",63,23,8.012112403,7.234567901,28.3
2554,2020/12/28,TH000048400,"NAKHON SAWAN, TH",63,17,8.012112403,7.234567901,28.6
2555,2020/12/29,TH000048400,"NAKHON SAWAN, TH",60,12,8.012112403,7.234567901,27.9
